chain,spiritCode,name_en,brand_en,regionCode,countryCode,city_en,address1_en,latitude,longitude,propertySiteURL_en,rateDataAvailable,approxAnnualAverageRateLocal,approxAnnualAverageRateCurrency,approxAnnualAverageRateBasis,approxAnnualAverageRateSampleCount,currentOfficialLeadRateLocal,currentOfficialLeadRateFmt,currentOfficialLeadRatePlanCode,currentOfficialLeadRatePlanName,rateDataCaveat
IHG Hotels & Resorts,IHG-SYXYY,Holiday Inn & Suites Sanya Yalong Bay,Holiday Inn & Suites,MAINLAND_CN,CN,Sanya,"NO. 14, Longtan Road, Yalong Bay, Resort District, Sanya, Hainan, 572016, Mainland China",18.235155,109.65586,https://www.ihg.com/holidayinn/hotels/us/en/sanya/syxyy/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SYXSA,Holiday Inn Express Sanya Bay,Holiday Inn Express,MAINLAND_CN,CN,Sanya,"No. 580 Jiefang Road, Tianya District, Sanya, Hainan, 572000, Mainland China",18.253609,109.50429,https://www.ihg.com/holidayinnexpress/hotels/us/en/sanya/syxsa/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SYXSB,Holiday Inn Resort Sanya Bay,Holiday Inn Resort,MAINLAND_CN,CN,Sanya,"207 Sanya Bay Road, Tianya District, Sanya, Sanya, Hainan, 572000, Mainland China",18.290228,109.40834,https://www.ihg.com/holidayinnresorts/hotels/us/en/sanya-bay/syxsb/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SYXYL,HUALUXE Sanya Yalong Bay Resort,HUALUXE,MAINLAND_CN,CN,Sanya,"NO. 4, Longhai Road, Yalong Bay, Jiyang District, Sanya, Hainan, 572016, Mainland China",18.233809,109.655334,https://www.ihg.com/hotels/us/en/sanya/syxyl/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SYXIC,InterContinental Sanya Haitang Bay Resort,InterContinental,MAINLAND_CN,CN,Sanya,"No.128 North Haitang Road, Haitang Bay, Sanya, Hainan, 572013, Mainland China",18.373926,109.753876,https://www.ihg.com/intercontinental/hotels/us/en/sanya/syxic/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SYXHA,InterContinental Sanya Resort,InterContinental,MAINLAND_CN,CN,Sanya,"No. 1 Zhouji Road, Sanya, Hainan, 572000, Mainland China",18.211224,109.50287,https://www.ihg.com/intercontinental/hotels/us/en/sanya/syxha/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SYXBM,Vignette Collection Tiancheng Belmont Hotel Sanya,Vignette Collection,MAINLAND_CN,CN,Sanya,"No.6 Sanya Bay Road, Tianya District, Sanya, Hainan, 572000, Mainland China",18.239721,109.50294,https://www.ihg.com/vignettecollection/hotels/us/en/sanya/syxbm/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SYXVO,voco Sanya Bay,voco,MAINLAND_CN,CN,Sanya,"No. 190, Sanya Bay Road, Tianya District, Sanya, Hainan, 572000, Mainland China",18.288733,109.43795,https://www.ihg.com/voco/hotels/us/en/sanya/syxvo/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SYXDA,voco Sanya Dadonghai,voco,MAINLAND_CN,CN,Sanya,"No.32, Luling road, Jiyang district, Sanya, Hainan, 572022, Mainland China",18.221172,109.51372,https://www.ihg.com/voco/hotels/us/en/sanya/syxda/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAPO,Atwell Suites Shanghai Wuning,Atwell Suites,MAINLAND_CN,CN,Shanghai,"Floor 21-28, No. 501 Wuning Road, Putuo District, Shanghai, Shanghai, 200333, Mainland China",31.243698,121.41571,https://www.ihg.com/atwellsuites/hotels/us/en/shanghai/shapo/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHGCH,Crowne Plaza Shanghai,Crowne Plaza,MAINLAND_CN,CN,Shanghai,"400 Pan Yu Road, Shanghai, Shanghai, 200052, Mainland China",31.202784,121.429596,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgch/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHGAT,Crowne Plaza Shanghai Anting,Crowne Plaza,MAINLAND_CN,CN,Shanghai,"No. 6555 Boyuan Road, Jiading District, Shanghai, Shanghai, 201804, Mainland China",31.272442,121.19155,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgat/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHGFD,Crowne Plaza Shanghai Fudan,Crowne Plaza,MAINLAND_CN,CN,Shanghai,"199 Handan Road, Shanghai, Shanghai, 200433, Mainland China",31.295073,121.50213,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgfd/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHALS,Crowne Plaza Shanghai Hongqiao,Crowne Plaza,MAINLAND_CN,CN,Shanghai,"No.1-3, Lane 630, Shenchang Road, Minhang District, Shanghai, Shanghai, 201107, Mainland China",31.19004,121.31579,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shals/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAJS,Crowne Plaza Shanghai Jinshan,Crowne Plaza,MAINLAND_CN,CN,Shanghai,"No. 808 Zhiwei Road, Jinshan District, Shanghai, Shanghai, 201506, Mainland China",30.835209,121.3107,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shajs/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHGJP,Crowne Plaza Shanghai Jinxiu,Crowne Plaza,MAINLAND_CN,CN,Shanghai,"399 Jin Zun Road, Pudong New Area, Shanghai, Shanghai, 200125, Mainland China",31.180918,121.53283,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgjp/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAHD,Crowne Plaza Shanghai Nanjing Road,Crowne Plaza,MAINLAND_CN,CN,Shanghai,"No. 700 Jiujiang Road / No.719 East Nanjing Road, Shanghai, Shanghai, 200001, Mainland China",31.234411,121.47706,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shahd/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHGNS,Crowne Plaza Shanghai Noah Square,Crowne Plaza,MAINLAND_CN,CN,Shanghai,"No.1699, Jinshajiang Road, Putuo District, Shanghai, Shanghai, 200333, Mainland China",31.23249,121.37741,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgns/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHGPU,Crowne Plaza Shanghai Pujiang,Crowne Plaza,MAINLAND_CN,CN,Shanghai,"No. 3701, Chenhang, Minhang District, Shanghai, Shanghai, 201114, Mainland China",31.089794,121.48934,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgpu/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHGQR,Crowne Plaza Shanghai Xiayang Lake,Crowne Plaza,MAINLAND_CN,CN,Shanghai,"No. 303 Qingzhou Road, QingPu District, Shanghai, Shanghai, 201700, Mainland China",31.150822,121.138535,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgqr/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHASE,EVEN Hotel Shanghai Expo,EVEN Hotel,MAINLAND_CN,CN,Shanghai,"No. 269 Boqing Road, Pudong New District, Shanghai, Shanghai, 200125, Mainland China",31.189098,121.4997,https://www.ihg.com/evenhotels/hotels/us/en/shanghai/shase/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAEV,EVEN Hotel Shanghai Hongqiao CBD,EVEN Hotel,MAINLAND_CN,CN,Shanghai,"No. 1 (A) Lane 35 Hua Lai Road,, Minhang District, Shanghai, Shanghai, 201107, Mainland China",31.197563,121.30281,https://www.ihg.com/evenhotels/hotels/us/en/shanghai/shaev/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAJR,EVEN Hotel Shanghai Jinqiao,EVEN Hotel,MAINLAND_CN,CN,Shanghai,"Block B, No.4, Lane 9, Jinwan Road, Pudong New Area, Shanghai, Shanghai, 201206, Mainland China",31.259691,121.61147,https://www.ihg.com/evenhotels/hotels/us/en/shanghai/shajr/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHACS,Holiday Inn & Suites Shanghai Changfeng,Holiday Inn & Suites,MAINLAND_CN,CN,Shanghai,"1st Floor, Building 2, No. 428, Tongpu Road, Shanghai, Shanghai, 200062, Mainland China",31.228294,121.38742,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shacs/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHABT,Holiday Inn Express Shanghai Baoshan Baoyang,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No.669-1 Tongji Road Baoshan District, Shanghai, Shanghai, 200940, Mainland China",31.393854,121.483246,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shabt/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAXC,Holiday Inn Express Shanghai Changfeng Park,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No. 26 Building,1098 Meiling North Road, Putuo District, Shanghai, Shanghai, 200333, Mainland China",31.245008,121.3943,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shaxc/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHACY,Holiday Inn Express Shanghai Changyang Road,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No.1687, Changyang Road, Yangpu District, Shanghai, Shanghai, 200090, Mainland China",31.270771,121.536095,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shacy/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHACM,Holiday Inn Express Shanghai Chongming,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No.38, Xinchong South Road, Chongming District, Shanghai, Shanghai, 202150, Mainland China",31.62051,121.39965,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shacm/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAPD,Holiday Inn Express Shanghai Expo Centre,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No. 3470 Pudong South Road, Pudong New District, Shanghai, Shanghai, 200125, Mainland China",31.195015,121.50712,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shapd/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHASG,Holiday Inn Express Shanghai Gongkang,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No.9 South Wenzao Road, Shanghai, Shanghai, 200443, Mainland China",31.336704,121.437675,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shasg/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAGU,Holiday Inn Express Shanghai Gubei,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No. 333-345 Honggu Road, Changning District, Shanghai, Shanghai, 200336, Mainland China",31.203745,121.39095,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shagu/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAGM,Holiday Inn Express Shanghai Gumei,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No.181, Lane 1300, Longming Road, Minhang District, Shanghai, Shanghai, 201100, Mainland China",31.142626,121.38626,https://www.ihg.com/holidayinnexpress/hotels/us/en/minhang-district/shagm/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHASB,Holiday Inn Express Shanghai Hongqiao CBD,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No. 5 Shenbin Road, Minhang District, Shanghai, Shanghai, 200000, Mainland China",31.194414,121.30912,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shasb/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAHL,Holiday Inn Express Shanghai Hongqiao Linkong,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No. 289, Linhong Road, Changning District, Shanghai, Shanghai, 200335, Mainland China",31.23036,121.351135,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shahl/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHANE,Holiday Inn Express Shanghai Hongqiao NECC,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No. 88 Lianyou Road, Minhang District, Shanghai, Shanghai, 201107, Mainland China",31.211891,121.27812,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shane/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAHJ,Holiday Inn Express Shanghai Huijin,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No. 7776 Yinggang East Road, Qingpu District, Shanghai, Shanghai, 201700, Mainland China",31.1616,121.15514,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shahj/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAJC,Holiday Inn Express Shanghai Jiading Center,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No 2 Chengzhong Road, Jiading District, Shanghai, Shanghai, 201800, Mainland China",31.373892,121.25385,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shajc/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-SHAJI,Holiday Inn Express Shanghai Jiading Industry Park,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,"No. 268 Huiyuan Road, Jiading District, Shanghai, Shanghai, 201807, Mainland China",31.415771,121.204636,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shaji/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
